Name,Specific Brand,lat,long,Address,types
Toyota,Toyota,-6.2909777,106.6657833,"Lengkong Gudang, Serpong Sub-District, South Tangerang City, Banten 15321, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Toyota Astrido Klender,Toyota,-6.2159918,106.9006342,"Jl. Pahlawan Revolusi No.09, RT.1/RW.6, Kel. Klender, Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13470, Indonesia","['car_dealer', 'car_repair', 'store', 'point_of_interest', 'establishment']"
Toyota Cikarang,Toyota,-6.216869,107.169942,"Jl. Flamboyan Sukaraya Karangbahagia Perum Sukaraya Indah Blok B10 no.24 Rt 06 Rw 07, Sukaraya, Karangbahagia, Bekasi, Jawa Barat 17530, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Toyota Trust Bintaro,Toyota,-6.2773988,106.7238328,"Pusat Kawasan Niaga Bintaro Jaya Sektor VII, Jl. Moh. Husni Thamrin No.2, Pd. Jaya, Kec. Pd. Aren, Kota Tangerang Selatan, Banten 15220, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Tunas Peugeot,Peugeot,-6.226035,106.8477539,"JL. Dr. Saharjo, No. 319, Tebet, RT.1/RW.1, Tebet Bar., Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12810, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Tunas Toyota - Hayam Wuruk,Toyota,-6.158483,106.819032,"Hayam Wuruk Sreet No.53-52, RT.4/RW.4, Maphar, Taman Sari, West Jakarta City, Jakarta 11160, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Tunas Toyota Jatinegara,Toyota,-6.2194718,106.8680035,"Jl. Raya Jatinegara Timur No.51, RT.11/RW.3, Bali Mester, Jakarta Timur, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13310, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Tunas Toyota Kebayoran Lama,Toyota,-6.238916,106.779907,"Jl. Raya Kby. Lama Blok Masduri No.38, RT.4/RW.1, Palmerah, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12230, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Universal Auto / Bengkel Volvo Pak Edi,Volvo,-6.2922517,106.683097,"Jl. Komp. Bsd, Lengkong Wetan, Kec. Serpong, Kota Tangerang Selatan, Banten 15310, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Volkswagen Audi Jakarta,Volkswagen,-6.292661,106.784779,"Gedung Metropolitan Tower, Jl. RA Kartini Kav.14, TB. Simatupang, RT.10/RW.4, Cilandak Barat, Cilandak, RT.10/RW.4, Cilandak Bar., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12490, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Volkswagen Golf,Volkswagen,-6.1585279,106.8414835,"Jl. Angkasa No.18, RT.1/RW.2, Gn. Sahari Sel., Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10610, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
VOlKSWAGEN KEMAYORAN 3S,Volkswagen,-6.1583702,106.8413795,"Jl. Angkasa No.18, RT.1/RW.2, Gn. Sahari Sel., Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10610, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Volkswagen TB Simatupang,Volkswagen,-6.2927809,106.784654,"Gedung Metropolitan Tower, Jl. R.A.Kartini Jl. TB Simatupang No.Kav.14, RT.10/RW.4, Cilandak Bar., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Volkswagen TB Simatupang,Volkswagen,-6.293938,106.825268,"Gedung Metropolitan Tower, Jl. R.A.Kartini Jl. TB Simatupang No.kav.14, RT.7/RW.4, Jati Padang, Kec. Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Volvo,Volvo,-6.264322,106.799769,"Duta Mas Fatmawati Lantai 1, JL. RS. Fatmawati No. 39, Cipete Utara, Kebayoran Baru, RT.1/RW.5, Cipete Utara, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12150, Indonesia","['car_repair', 'store', 'point_of_interest', 'establishment']"
Volvo Home Service,Volvo,-6.3742219,106.8571573,"Jl. Kramat Benda No.9, Bakti Jaya, Kec. Sukmajaya, Kota Depok, Jawa Barat 16418, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
Volvo Service,Volvo,-6.2840886,106.8070436,"Jl. Pangeran Antasari Raya No. 39 Cilandak Cilandak Jakarta Selatan DKI Jakarta, RT.12/RW.13, Cilandak Bar., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Volvo Servis Vota Motor,Volvo,-6.2725802,106.8086136,"Volvo Servis Vota Motor No.84, Jl. Pangeran Antasari, RT.1/RW.1, Cipete Sel., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12410, Indonesia","['car_repair', 'point_of_interest', 'establishment']"
VW BSD,VW,-6.276306,106.65894,"BSD Sektor VI, Jl. Raya Serpong No.3, Lengkong Karya, Kec. Serpong, Kota Tangerang Selatan, Banten 15320, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
VW Indonesia,VW,-6.1582009,106.8416126,"Jalan Angkasa No, RT.1/RW.2, Gn. Sahari Sel., Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10610, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
VW Indosentosa Trada,VW,-6.186462,106.731476,"Jalan Komplek Puri Blok R No.1 Kembangan, RT.1/RW.2, South Kembangan, Kembangan, West Jakarta City, Jakarta 11610, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
VW Jakarta,VW,-6.1583035,106.8415106,"Jl. Angkasa No.18, RT.2/RW.9, Gn. Sahari Sel., Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10610, Indonesia","['car_dealer', 'car_repair', 'store', 'point_of_interest', 'establishment']"
VW Polo Jakarta,VW,-6.1248509,106.7556604,"Jalan Pantai Indah Selatan 1, blok ST No.1A, Kota Jkt Utara, RT.1/RW.6, Kapuk Muara, Penjaringan, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14460, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
VW Puri Indah,VW,-6.1864353,106.731477,"Jl. Komplek Puri Indah Blok R No. 1, Kembangan Sel., Daerah Khusus Ibukota Jakarta 11610, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
VW Wisma Indomobil,VW,-6.2424664,106.8636189,"Wisma Indomobil 1 lantai 3, RW.6, Kp. Melayu, Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13330, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Wuling Automobile Dealers Kapuk,Wuling,-6.122655,106.731184,"Jalan Lingkar Luar 129 2 1, RT.12/RW.11, Cengkareng Tim., Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Wuling Bekasi,Wuling,-6.2268632,107.0037898,"Jalan Bulevar Selatan, Marga Mulya, Kec. Bekasi Utara, Kota Bks, Jawa Barat 17143, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Wuling Bekasi Siliwangi,Wuling,-6.2770161,106.9923891,"Jl. Raya Siliwangi No.5, Bojong Rawalumbu, Rawalumbu, Kota Bks, Jawa Barat 17116, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Wuling Bekasi Summarecon,Wuling,-6.2267688,107.0036661,"Kawasan Automotive Exhibition Center, Jl. Boulevard Selatan, Summarecon Bekasi, Marga Mulya, Kec. Bekasi Utara, Kota Bks, Jawa Barat 17143, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Wuling Bintaro,Wuling,-6.272681,106.726416,"Jl. Menteng Raya Blok FA 2 No. 27, Pd. Ranji, Kec. Pd. Aren, Kota Tangerang Selatan, Banten 12260, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
WULING BOGOR,Wuling,-6.5759471,106.8072919,"Padjadjaran Road No.100A, Bantarjati, North Bogor, Bogor City, West Java 16153, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Wuling Cengkareng,Wuling,-6.1341827,106.7306955,"Jakan Lingkar Luar barat No 7, RT.7/RW.14, Cengkareng Tim., Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11730, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Wuling Cikokol,Wuling,-6.203613,106.6279421,"Jl. MH. Thamrin No.75, Cikokol, Kec. Tangerang, Kota Tangerang, Banten 15143, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Wuling Cimone,Wuling,-6.1864407,106.6085099,"Jl. Gatot Subroto No.km 3, Cimone, Kec. Karawaci, Kota Tangerang, Banten 15114, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
WuLing Club Indonesia,Wuling,-6.303363,106.752685,"Jl. WR Supratman No. 3, Kampung Utan, Ciputat, Tangsel, Cemp. Putih, Kec. Ciputat Tim., Kota Tangerang Selatan, Banten 15412, Indonesia","['point_of_interest', 'establishment']"
Wuling dealer cibubur,Wuling,-6.3887931,106.9447009,"Jl.Alternatif Cibubur Km 6 No1 8, Nagrak, Gunung Putri, Nagrak, Kec. Gn. Putri, Bogor, Jawa Barat 16967, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Wuling Depok,Wuling,-6.4015982,106.8188946,"Jl. Kartini No.46, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat 16431, Indonesia","['point_of_interest', 'establishment']"
WULING GADING SERPONG,Wuling,-6.2584034,106.6194911,"Jl. Boulevard Gading Serpong Kav. S No. 15 Sumarecon Gading, Serpong, Tangerang, Banten 15821, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Wuling Garuda,Wuling,-6.1612894,106.8466754,"74 Jalan Garuda 1, RT.1/RW.7, 8, Kemayoran, Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10620, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Wuling jatiwaringin,Wuling,-6.2756659,106.9126398,"Jatiwaringin, Pondok Gede, Bekasi City, West Java 17411, Indonesia","['point_of_interest', 'establishment']"
Wuling Jayakarta,Wuling,-6.1395171,106.8197106,"Jl. Pangeran Jayakarta No.33, RT.1/RW.3, Taman Sari, Kec. Sawah Besar, Jakarta, Daerah Khusus Ibukota Jakarta 10730, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Wuling Kapuk,Wuling,-6.1224114,106.7316674,"Jl. Lkr. Luar No.129, RT.10/RW.2, Cengkareng Tim., Kecamatan Cengkareng, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 10130, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Wuling Karawaci,Wuling,-6.2151148,106.6193265,"Jl. Imam Bonjol No.10, Panunggangan Bar., Kec. Cibodas, Kota Tangerang, Banten 15138, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Wuling Karawang,Wuling,-6.303876,107.305803,"Jl. Tuparev No. 437, RT/04 RW/04, Kel. Karawang Wetan, Kec. Karawang Timur,, Nagasari, West Karawang, Karawang Regency, West Java 41314, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Wuling Kelapa Gading,Wuling,-6.1742465,106.8969775,"Jl. Kelapa Gading Boulevard Blok DG No. 1, RT.4/RW.17, Klp. Gading Tim., Kec. Klp. Gading, Kota Jkt Utara, Daerah Khusus Ibukota Jakarta 14240, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Wuling Lubang Buaya,Wuling,-6.28819,106.905928,"Jl. Lubang Buaya No.17, RT.11/RW.9, Lubang Buaya, Kec. Cipayung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13810, Indonesia","['point_of_interest', 'establishment']"
Wuling Motor Kalimalang,Wuling,-6.2477614,106.9166585,"Jl. Raya Kalimalang No 20A, Duren Sawit, Kalimalang, RT.9/RW.7, Pondok Bambu, Duren Sawit, East Jakarta City, Jakarta 13440, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Wuling Motors,Wuling,-6.214238,106.820624,"Jl. Jend. Sudirman. Kav. 29-31, World Trade Center Tower 1, , Floor 17, RT.4/RW.2, Karet, RT.4/RW.2, Kuningan, Karet, Jakarta, Daerah Khusus Ibukota Jakarta 12920, Indonesia","['point_of_interest', 'establishment']"
Wuling MOTORS Cilandak KKO,Wuling,-6.3055201,106.81442,"RT.6/RW.8, Ragunan, Pasar Minggu, South Jakarta City, Jakarta 12550, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Wuling Motors kapuk Sales Service,Wuling,-6.1221607,106.7316684,"Lantai 3, Jalan Lingkar luar Barat No.129, Cengkareng Timur, RT.5/RW.1, RT.13/RW.11, Cengkareng Tim., Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Wuling Pondok Gede,Wuling,-6.2855952,106.8994889,"Jl. Raya Pd. Gede No.49, RT.3/RW.8, Lubang Buaya, Kec. Cipayung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13810, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
WULING PRIMA AUTOWORLD,Wuling,-6.1642993,106.667532,"Km. 21, Poris Plawad, Kec. 11112, Daan Mogot Road, Poris Plawad, Batuceper, Tangerang City, Banten 15122, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Wuling Prima Fatmawati,Wuling,-6.2675765,106.7976129,"Jalan RS Fatmawati No.45A-E, RT.6/RW.5, Cipete Sel., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12410, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Wuling Serang,Wuling,-6.1043798,106.1370583,"Jl. Raya Serang Cilegon Km. 3 No. 6, Drangong Taktakan, Serang, Banten., Drangong, Kec. Taktakan, Kota Serang, Banten 42111, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Wuling Serpong,Wuling,-6.2585041,106.6195129,"Jl. Gading Serpong Boulevard Kav. S No. 15, Summarecon Gading Serpong 082213293368, Curug Sangereng, Kec. Klp. Dua, Banten 15810, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Wuling Tangerang,Wuling,-6.2049183,106.604244,"jln raya boulevard Kav s no 15, Cibodas Baru, Kec. Cibodas, Kota Tangerang, Banten 15821, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Wuling Tebet,Wuling,-6.2332013,106.8447339,"Jl. Prof. DR. Soepomo No.30, RT.13/RW.2, Tebet Bar., Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12810, Indonesia","['car_dealer', 'store', 'point_of_interest', 'establishment']"
Wuling Titanium Cibubur,Wuling,-6.3411021,106.8699953,"Jl. Raya Bogor No.21, RT.2/RW.4, Pekayon, Kec. Ps. Rebo, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13710, Indonesia","['store', 'point_of_interest', 'establishment']"
Zahrah Motor Mini,Misc,-6.33747,107.3112191,"Jl. Raya Tlk. Jambe, Telukjambe, Kec. Telukjambe Tim., Kabupaten Karawang, Jawa Barat 41361, Indonesia","['store', 'point_of_interest', 'establishment']"
ZR mini motor,Misc,-6.511388,106.841948,"Jl. Raya Jakarta-Bogor No.km, Nanggewer, Cibinong, Bogor, Jawa Barat 16912, Indonesia","['store', 'point_of_interest', 'establishment']"
